username,created_at,tweet,likes_count,retweets_count,urls,
username,created_at,tweet,likes_count,retweets_count,urls,
guardian,2020-07-16 22:00:46 MSK,A fifth of Brazilian soy in Europe is result of deforestation https://t.co/T7jD5AWfGP,191,146,https://www.theguardian.com/environment/2020/jul/16/a-fifth-of-brazilian-soy-in-europe-is-result-of-deforestation-amazon-jair-bolsonaro?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1594924569,
reuters,2021-11-27 03:49:48 MSK,BREAKING: New York Governor Hochul issues a COVID-19 'disaster emergency' declaration as the rate of infections and hospitalizations increases https://t.co/ufITNY8xfG https://t.co/sBJ9jQWC4K,197,201,https://reut.rs/30Yzhh1,
reuters,2021-11-11 05:30:00 MSK,"The United States and China, the world's two largest emitters of carbon dioxide, unveiled a deal to ramp up cooperation tackling climate change, including by reducing methane emissions, protecting forests and phasing out coal https://t.co/RXPWHdVGxY #COP26 https://t.co/f2yoe0srtT",196,43,https://reut.rs/3cglzrT,
nytimes,2021-11-02 07:00:13 MSK,"Leaders of more than 100 countries, including Brazil, China and the U.S., vowed at #COP26 to end deforestation by 2030. The move seeks to preserve critical forests that can absorb carbon dioxide and slow the rise in global warming. https://t.co/1bcEIOxLvG",2247,634,https://nyti.ms/3GFjF1L,
guardian,2020-06-21 05:38:46 MSK,Italian team covers glacier with giant white sheets to slow melting https://t.co/39ARVCPjIl,178,97,https://www.theguardian.com/environment/2020/jun/21/italian-team-covers-glacier-with-giant-white-sheets-to-slow-melting?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1592706976,
reuters,2022-01-23 17:05:00 MSK,WATCH: A dancer performs on a melting iceberg to bring attention to climate change https://t.co/ulGRnmXlHr,190,60,https://t.co/ulGRnmXlHr,
reuters,2021-11-27 06:55:10 MSK,New York governor declares 'disaster emergency' over rising COVID-19 infection rates https://t.co/2EeU7Xx1JE https://t.co/tTpNEB3OMN,189,104,http://reut.rs/3xwoNkz,
reuters,2021-10-04 22:15:00 MSK,"McDonald's joins more than 1,000 companies that have vowed to cut its global greenhouse gas emissions as the burger chain pledged net-zero emissions by 2050 https://t.co/MtCHO9LC3q https://t.co/uqWknYAUtE",189,37,https://reut.rs/3FirpGc,
washingtonpost,2021-11-14 05:54:20 MSK,Historians found a WWI bunker “frozen in time” in the Alps. Climate change makes it a bittersweet discovery. https://t.co/JhzTh63bD8,576,145,https://wapo.st/3neePB6,
guardian,2020-11-25 18:20:49 MSK,Revealed: UK supermarket and fast food chicken linked to deforestation in Brazil https://t.co/RcE26YbZty,172,100,https://www.theguardian.com/environment/2020/nov/25/revealed-uk-supermarket-and-fast-food-chicken-linked-to-brazil-deforestation-soy-soya?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1606317593,
reuters,2022-01-10 01:45:00 MSK,WATCH: A drone designed by Australian startup AirSeed Technology aims to combat deforestation by planting millions of trees a year from the air https://t.co/7Koyhddqvp,188,58,https://t.co/7Koyhddqvp,
reuters,2021-05-24 22:10:09 MSK,Biden doubles U.S. spending on preparations for extreme weather https://t.co/xcPulPyHZD https://t.co/srkeM3oqxr,185,34,http://reut.rs/3wxGmiK,
reuters,2021-10-23 10:00:00 MSK,"Chile's Atacama Desert, one of the most arid deserts in the world has transformed into a beautiful garden of vibrant colors, despite a persistent drought https://t.co/ncoOWB92WQ https://t.co/c2mB3hHSOl",182,51,https://reut.rs/3b8xxmt,
nytimes,2021-11-12 19:30:05 MSK,"John Kerry, the U.S. special envoy for climate change, on Friday described fossil fuel subsidies as the ""definition of insanity,"" saying they allow governments to ""feed the problem we're here to cure."" https://t.co/mDN5mnxTYF",2148,434,https://nyti.ms/3qBhYgb,
nytimes,2020-07-10 01:20:06 MSK,"“If I had known that something like this would happen when I was applying to American schools, I wouldn’t have applied,” said Kunal Singh, who is pursuing a Ph.D. in political science at MIT. “I would have applied to Australia or Britain.” https://t.co/A6z3dnfVYU",1936,589,https://nyti.ms/2Zeafqk,
nytimes,2021-06-02 23:20:07 MSK,"Breaking News: NASA is finally going back to Venus, for the first time in more than three decades. And a second time too. The agency announced two new space missions to study the planet’s atmosphere and surface. https://t.co/0Ea42jHGas https://t.co/t51via0fgP",1820,374,https://nyti.ms/3uLBGnO,
natgeo,2021-12-08 22:32:58 MSK,"""I took this photo during the blue hour on the charming streets of Procida, Italy, to emphasize the island's mystical atmosphere and the beautiful color contrast between the indigo sky and the golden lantern light,"" says photographer Veronika K. Ko ",2877,298,https://t.co/4BvPljDVXx,
natgeo,2020-10-11 09:05:03 MSK,"With the bright scarlet feathers of a male on one side and the yellow plumage of a female on the other, this songbird is a genetic anomaly https://t.co/K7N9NwVQdK",2604,562,https://on.natgeo.com/33P2F7T,
nytimes,2021-09-03 14:35:06 MSK,"""Seeing this guy push his bicycle past these people in Mercedes to deliver Chinese food just turned my stomach,"" Johnny Miller, a freelance photographer, said. ""Some of us have the privilege to not work during a disaster and some of us don’t."" https://t.co/EcK6RzBbNW",1577,251,https://nyti.ms/3DHV4b3,
reuters,2021-11-04 17:50:00 MSK,Swedish climate activist Greta Thunberg called a #COP26 side event on carbon offsetting ‘greenwashing’ as she left early from a panel discussion with U.N. climate envoy Mark Carney https://t.co/tPf2UON6Jk,180,71,https://t.co/tPf2UON6Jk,
nytimes,2021-08-09 19:20:06 MSK,"Some devastating impacts of global warming are now unavoidable, a major new scientific report released on Monday found. But there is still a short window to stop things from getting even worse. https://t.co/GgLNMN4ZwH https://t.co/S3vjHEdJqJ",1567,635,https://nyti.ms/3AtIbPI,
reuters,2022-01-22 17:33:00 MSK,"ICYMI: Suspended above Sydney Harbour, an iceberg slowly melted as a performer suspended by a harness danced across it to bring attention to climate change https://t.co/G40oK2FjFF",177,66,https://t.co/G40oK2FjFF,
reuters,2021-10-22 16:15:17 MSK,"It's bloom time in Chile's 'flowering desert', despite drought https://t.co/z2IHeAycGB https://t.co/zaH0o5JA82",176,44,http://reut.rs/3G8gwr0,
reuters,2021-12-03 09:30:00 MSK,Electric vehicle conversion of fossil-fuel cars is a cottage industry that has emerged and has been turbo-charged by advances in battery technology and electric motors https://t.co/6NubtGrOed https://t.co/vcfNwlqidX,174,68,https://reut.rs/3IflyD5,
natgeo,2019-09-11 22:02:04 MSK,"In a first, astronomers studying worlds beyond our solar system have detected water vapor in the atmosphere of an Earth-size planet 111 light-years away https://t.co/v05OTsU1pv",2402,635,https://on.natgeo.com/2A6xqWj,
reuters,2022-01-22 21:33:00 MSK,ICYMI: A dancer performs on a melting iceberg to bring attention to climate change https://t.co/mOzx81djpN,173,52,https://t.co/mOzx81djpN,
reuters,2020-09-10 10:51:10 MSK,"The spate of wild weather this year is consistent with climate change, scientists say, and the world can expect even more extreme weather and higher risks from natural disasters as global emissions of greenhouse gases continue https://t.co/IMykkvd53d by @Matthew__Green https://t.co/yxuJtfsa4R",171,129,https://reut.rs/2GNoU56,
washingtonpost,2017-04-05 17:38:20 MSK,Carbon dioxide levels could reach their highest point in 50 million years by the end of the century https://t.co/Hc15mPHb3i,575,780,http://wapo.st/2nWPo6B,
reuters,2021-09-21 20:48:27 MSK,"However, the U.S. is still the world's second biggest greenhouse gas emitter. 'The US is still woefully short of what it owes and this needs to be increased urgently,' said Mohamed Adow, director of Power Shift Africa. Read more: https://t.co/tdiM1LzuAH 4/4 https://t.co/JwvwdDrDYU",170,47,https://reut.rs/3lIu6Ih,
guardian,2020-09-30 16:39:57 MSK,M&amp;S cuts soya from production of milk to curb deforestation https://t.co/SqAXugYpeq,169,20,https://www.theguardian.com/environment/2020/sep/30/marks-and-spencer-cuts-soya-production-milk-deforestation?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1601472826,
guardian,2022-01-16 01:38:19 MSK,Tonga: tsunami floods streets and cuts communication after undersea volcano erupts https://t.co/GZvHK4X4lK,167,99,https://www.theguardian.com/world/2022/jan/15/tsunami-warnings-south-pacific-us-california-hawaii-alaska?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1642285398,
washingtonpost,2017-03-03 03:15:10 MSK,"EPA halts inquiry into oil and gas industry emissions of methane, a powerful greenhouse gas https://t.co/FGHkQ7PqU1",561,1222,http://wapo.st/2mRbben,
nytimes,2021-01-12 14:01:01 MSK,"Breaking News: Greenhouse gas emissions in the U.S. fell more than 10% in 2020, reaching their lowest levels in three decades as the virus slowed the economy. https://t.co/1vUl0ILEwu",1547,312,https://nyti.ms/3bsJg0N,
reuters,2021-12-13 07:50:10 MSK,Biden declares major disaster in Kentucky after deadly tornadoes - official https://t.co/KbtDY6FpDH https://t.co/v5avh3vVwE,168,41,http://reut.rs/3DOlozk,
nytimes,2021-09-25 06:40:08 MSK,"On Friday, Matt Amodio, a Ph.D. student in computer science at Yale, won his 28th ""Jeopardy!"" game, amassing over $1 million in winnings. He is only the third contestant to do so in regular-season gameplay, after Ken Jennings and James Holzhauer. https://t.co/6fNlUEGUi5",1499,106,https://nyti.ms/3uc0o25,
reuters,2021-11-10 08:05:18 MSK,"Six major carmakers agree to phase out fossil-fuel vehicles by 2040, UK says https://t.co/YOM1dZqXBl https://t.co/kQqujIAqyq",168,51,http://reut.rs/3odAGrw,
guardian,2021-12-18 12:25:00 MSK,Scientists watch giant ‘doomsday’ glacier in Antarctica with concern https://t.co/3kNqQTETTU,165,83,https://www.theguardian.com/world/2021/dec/18/scientists-watch-giant-doomsday-glacier-in-antarctica-with-concern?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1639818343,
nytimes,2021-09-02 16:25:04 MSK,"Flood waters overwhelmed New York City’s transit system on Wednesday, causing widespread disruption after heavy rainfall hit the city. https://t.co/eyYlg9CriO https://t.co/2F2LhH6Afz",1485,618,https://nyti.ms/3DFdVUi,
washingtonpost,2021-08-04 19:33:25 MSK,"Smoke rising from the forest is ominous. But this is what good smoke looks like. Prescribed fires may reduce scorched earth, experts agree, and regenerate healthy forests made weak by drought, climate change and bad policy. https://t.co/TrFhwnXwhE https://t.co/nsLICHyJpF",559,139,https://wapo.st/3ynCd1S,
guardian,2021-06-04 09:39:34 MSK,"Arctic sea ice thinning twice as fast as thought, study finds https://t.co/GdKtRi5AG6",160,93,https://www.theguardian.com/world/2021/jun/04/arctic-sea-ice-thinning-twice-as-fast-as-thought-study-finds?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1622788254,
guardian,2020-09-23 21:17:20 MSK,Brazil meat giant JBS pledges to axe suppliers linked to deforestation https://t.co/Fi30buu97n,159,46,https://www.theguardian.com/environment/2020/sep/23/brazil-meat-giant-jbs-pledges-to-axe-suppliers-linked-to-deforestation?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1600882075,
guardian,2021-05-26 09:29:17 MSK,Airships for city hops could cut flying’s CO2 emissions by 90% https://t.co/XE7gUviPV0,156,41,https://www.theguardian.com/world/2021/may/26/airships-for-city-hops-could-cut-flyings-co2-emissions-by-90?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1622010221,
nytimes,2019-12-20 16:28:19 MSK,The Supreme Court of the Netherlands ordered the government to cut greenhouse gas emissions by 25 percent from 1990 levels by the end of 2020. It is the first time a nation has been required by its courts to take action against climate change. https://t.co/CSiloqj9zS,1455,486,https://nyti.ms/35Jwo0n,
guardian,2020-06-04 11:21:28 MSK,Revealed: UK banks and investors' $2bn backing of meat firms linked to Amazon deforestation https://t.co/Zbl0lOkbFa,154,152,https://www.theguardian.com/environment/2020/jun/04/revealed-uk-banks-and-investors-2bn-backing-of-meat-firms-linked-to-amazon-deforestation?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1591258888,
reuters,2021-11-02 05:30:00 MSK,WATCH: Senegalese farmers are planting specially designed drought resistant circular gardens of edible and medicinal plants with the aim of boosting food security and reducing regional desertification https://t.co/q3XTliZvRs,167,59,https://t.co/q3XTliZvRs,
reuters,2021-06-23 06:30:00 MSK,"President Joe Biden said it was critical for the U.S. to be prepared and have every resource available to address flooding, wildfires and other extreme weather events https://t.co/GzEmfMEZj7 https://t.co/MaFeUScaqE",166,41,https://reut.rs/35IdQQ3,
reuters,2021-07-28 22:05:00 MSK,"These Senegalese farmers are planting spiraling gardens of edible and medicinal plants. Their purpose is multifold: reforestation, slowing desertification and improving food security and livelihoods of the people living in the Sahel region https://t.co/yYf6JH6UGD https://t.co/GuQU6ovtcX",165,40,https://reut.rs/2TEiNqu,
reuters,2021-10-28 22:47:32 MSK,"🪓 With humans destroying tropical rainforests faster than any other type of woodland, the world's largest living store of greenhouse gas is rapidly vanishing — along with hopes of avoiding catastrophic climate change 🌲 https://t.co/DZPAPIs8eV",164,135,https://reut.rs/3Ejc46U,
washingtonpost,2021-04-26 21:31:49 MSK,The atmosphere’s most furious phenomenon met its most gentle. https://t.co/nQQaqIIhjx,551,123,https://wapo.st/3sOntpb,
washingtonpost,2021-05-12 23:22:42 MSK,"Spike in urban heat waves and loss of Alaskan permafrost signal climate change is intensifying, EPA report finds https://t.co/gVMcuEkJNh",545,344,https://www.washingtonpost.com/climate-environment/2021/05/12/us-has-entered-unprecedented-climate-territory-epa-warns/,
reuters,2021-05-25 01:55:00 MSK,President Biden announced that the U.S. will double its spending to $1 billion on preparations for extreme weather and other natural disasters as part of the battle against climate change https://t.co/o3cPg2UoZx https://t.co/M5ROOVnTMi,164,44,https://reut.rs/3fJkWYR,
reuters,2021-09-14 23:00:01 MSK,Can cows be potty-trained? Scientists in Germany are trying to do just that in a bid to reduce greenhouse gas emissions 🐮 https://t.co/Qylf3LWPMG,163,70,https://t.co/Qylf3LWPMG,
guardian,2020-11-23 13:20:44 MSK,Climate crisis: CO2 hits new record despite Covid-19 lockdowns https://t.co/sfIXLA3SN0,153,89,https://www.theguardian.com/environment/2020/nov/23/climate-crisis-co2-hits-new-record-despite-covid-19-lockdowns?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1606126803,
washingtonpost,2019-11-09 19:36:04 MSK,"Calls to suicide hotlines around farm country are rising as families endure trade wars, financial woes and extreme weather https://t.co/PKw9L7P6gl",541,410,https://wapo.st/2Nw7s5Q,
